invoice_id,date,customer_id,salesperson_id,segment,sku,qty,list_unit_price,discount_pct,unit_cost
CI201807000874,19/07/2018,C00020,SP002,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.103,156.8
CI201811000893,29/11/2018,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.088,131.96
CI201807001355,19/07/2018,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,10,240,0.107,156.8
CI201812000894,6/12/2018,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,4,260,0.056,201.08
CI201812000894,6/12/2018,C00020,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,4,260,0.093,206.37
CI201812000895,13/12/2018,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,8,230,0.112,132.29
CI201812000895,13/12/2018,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.083,201.08
CI201812000895,13/12/2018,C00020,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.107,206.37
CI201812000896,20/12/2018,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.04,132.29
CI201807002606,19/07/2018,C00051,SP001,hotel,BEAN-ESPRESSO-5KG,4,240,0,156.8
CI201812000896,20/12/2018,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.032,201.08
CI201812000897,27/12/2018,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.094,132.29
CI201807000026,20/07/2018,C00003,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.14,156.8
CI201812000897,27/12/2018,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.03,201.08
CI201812000897,27/12/2018,C00020,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.072,206.37
CI201901000898,3/01/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.077,132.61
CI201807001012,20/07/2018,C00024,SP001,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.014,156.8
CI201901000899,10/01/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.064,132.61
CI201807001767,20/07/2018,C00036,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.055,156.8
CI201901000899,10/01/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.055,201.57
CI201901000900,17/01/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.117,132.61
CI201807003103,20/07/2018,C00058,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.068,156.8
CI201807002049,11/07/2018,C00040,SP003,independent_cafe,BEAN-DECAF-1KG,2,65,0.107,33.45
CI201901000901,24/01/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,132.61
CI201807001858,21/07/2018,C00037,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.047,156.8
CI201901000901,24/01/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.066,201.57
CI201901000901,24/01/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.069,206.88
CI201807002274,21/07/2018,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0,156.8
CI201902000903,7/02/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.104,132.94
CI201807002452,21/07/2018,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.195,156.8
CI201807000025,13/07/2018,C00003,SP003,independent_cafe,BEAN-DECAF-1KG,2,65,0.13,33.45
CI201902000904,14/02/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.089,132.94
CI201807000127,22/07/2018,C00005,SP002,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.112,156.8
CI201902000905,21/02/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.109,132.94
CI201807000498,22/07/2018,C00009,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.089,156.8
CI201902000905,21/02/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,202.07
CI201902000906,28/02/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.091,132.94
CI201807001449,22/07/2018,C00032,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0,156.8
CI201903000907,7/03/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.072,133.27
CI201807000377,23/07/2018,C00008,SP003,hotel,BEAN-ESPRESSO-5KG,12,240,0.14,156.8
CI201903000907,7/03/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.042,202.57
CI201807001190,23/07/2018,C00028,SP003,hotel,BEAN-ESPRESSO-5KG,8,240,0,156.8
CI201903000908,14/03/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,202.57
CI201807001766,13/07/2018,C00036,SP002,independent_cafe,BEAN-DECAF-1KG,2,65,0.086,33.45
CI201903000909,21/03/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.117,133.27
CI201807002199,23/07/2018,C00043,SP004,office,BEAN-ESPRESSO-5KG,2,240,0.276,156.8
CI201903000909,21/03/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.098,202.57
CI201807001630,17/07/2018,C00034,SP003,independent_cafe,BEAN-DECAF-1KG,2,65,0.108,33.45
CI201903000910,28/03/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.108,133.27
CI201807002709,23/07/2018,C00052,SP002,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.036,156.8
CI201903000910,28/03/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,4,260,0.08,207.9
CI201904000911,4/04/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.096,133.6
CI201807001631,24/07/2018,C00034,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.119,156.8
CI201904000912,11/04/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,133.6
CI201807002051,25/07/2018,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.1,156.8
CI201904000912,11/04/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.059,203.07
CI201904000913,18/04/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.079,133.6
CI201807000267,26/07/2018,C00007,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.14,156.8
CI201807000875,26/07/2018,C00020,SP002,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.119,156.8
CI201905000915,2/05/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.058,133.93
CI201807001356,26/07/2018,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,6,240,0.125,156.8
CI201807000874,19/07/2018,C00020,SP002,independent_cafe,BEAN-DECAF-1KG,2,65,0,33.45
CI201905000916,9/05/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,8,230,0.063,133.93
CI201807002607,26/07/2018,C00051,SP001,hotel,BEAN-ESPRESSO-5KG,8,240,0,156.8
CI201905000916,9/05/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.078,203.57
CI201905000917,16/05/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,133.93
CI201807000027,27/07/2018,C00003,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0,156.8
CI201905000918,23/05/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,133.93
CI201807001013,27/07/2018,C00024,SP001,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0,156.8
CI201807001767,20/07/2018,C00036,SP002,independent_cafe,BEAN-DECAF-1KG,2,65,0,33.45
CI201905000919,30/05/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.036,133.93
CI201807001768,27/07/2018,C00036,SP002,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0,156.8
CI201905000919,30/05/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.109,203.57
CI201906000920,6/06/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.049,134.26
CI201807002950,27/07/2018,C00057,SP001,hotel,BEAN-ESPRESSO-5KG,12,240,0,156.8
CI201906000920,6/06/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.042,204.07
CI201906000921,13/06/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.068,134.26
CI201807003104,27/07/2018,C00058,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.114,156.8
CI201906000921,13/06/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.1,204.07
CI201906000921,13/06/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0,209.44
CI201906000922,20/06/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.072,134.26
CI201807001859,28/07/2018,C00037,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0,156.8
CI201906000922,20/06/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.075,204.07
CI201906000923,27/06/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0,134.26
CI201807002275,28/07/2018,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.32,156.8
CI201906000923,27/06/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.103,209.44
CI201807001858,21/07/2018,C00037,SP002,independent_cafe,BEAN-DECAF-1KG,2,65,0.073,33.45
CI201907000924,4/07/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.096,134.59
CI201807002453,28/07/2018,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.22,156.8
CI201907000925,11/07/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.053,134.59
CI201807000128,29/07/2018,C00005,SP002,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.073,156.8
CI201907000926,18/07/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.079,134.59
CI201807000499,29/07/2018,C00009,SP002,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.066,156.8
CI201807000127,22/07/2018,C00005,SP002,independent_cafe,BEAN-DECAF-1KG,2,65,0.071,33.45
CI201907000927,25/07/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.092,134.59
CI201807001450,29/07/2018,C00032,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.088,156.8
CI201907000927,25/07/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0,209.96
CI201908000928,1/08/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0,134.92
CI201807000378,30/07/2018,C00008,SP003,hotel,BEAN-ESPRESSO-5KG,8,240,0,156.8
CI201908000928,1/08/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,205.08
CI201908000929,8/08/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,8,230,0.1,134.92
CI201807001191,30/07/2018,C00028,SP003,hotel,BEAN-ESPRESSO-5KG,2,240,0,156.8
CI201908000930,15/08/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.053,134.92
CI201807002710,30/07/2018,C00052,SP002,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0,156.8
CI201908000930,15/08/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.06,210.47
CI201908000931,22/08/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,8,230,0.102,134.92
CI201808002052,1/08/2018,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.14,157.19
CI201808000268,2/08/2018,C00007,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.14,157.19
CI201908000932,29/08/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,4,260,0.079,210.47
CI201909000933,5/09/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.108,135.25
CI201808000876,2/08/2018,C00020,SP002,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.059,157.19
CI201909000933,5/09/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.037,205.58
CI201909000933,5/09/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.057,210.99
CI201808001357,2/08/2018,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,6,240,0.133,157.19
CI201909000934,12/09/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,205.58
CI201909000934,12/09/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.06,210.99
CI201909000935,19/09/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.08,135.25
CI201909000935,19/09/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,205.58
CI201808002608,2/08/2018,C00051,SP001,hotel,BEAN-ESPRESSO-5KG,6,240,0.023,157.19
CI201909000936,26/09/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,4,260,0,205.58
CI201807000498,22/07/2018,C00009,SP002,independent_cafe,BEAN-DECAF-1KG,4,65,0.111,33.45
CI201910000937,3/10/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.111,135.59
CI201808000028,3/08/2018,C00003,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.123,157.19
CI201808000817,3/08/2018,C00019,SP003,restaurant,BEAN-ESPRESSO-5KG,2,240,0,157.19
CI201910000939,17/10/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.078,135.59
CI201910000940,24/10/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.102,135.59
CI201808001014,3/08/2018,C00024,SP001,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.049,157.19
CI201910000941,31/10/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.089,135.59
CI201808001769,3/08/2018,C00036,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0,157.19
CI201911000942,7/11/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.118,135.92
CI201808002951,3/08/2018,C00057,SP001,hotel,BEAN-ESPRESSO-5KG,8,240,0,157.19
CI201911000943,14/11/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.078,135.92
CI201808003105,3/08/2018,C00058,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.12,157.19
CI201911000944,21/11/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.087,135.92
CI201808001860,4/08/2018,C00037,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.093,157.19
CI201911000944,21/11/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0,212.03
CI201807001449,22/07/2018,C00032,SP003,independent_cafe,BEAN-DECAF-1KG,2,65,0.121,33.45
CI201911000945,28/11/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.062,135.92
CI201808002276,4/08/2018,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.32,157.19
CI201807000377,23/07/2018,C00008,SP003,hotel,BEAN-DECAF-1KG,2,65,0.14,33.45
CI201808002454,4/08/2018,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.198,157.19
CI201912000946,5/12/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.049,212.56
CI201912000947,12/12/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.052,136.25
CI201808002803,4/08/2018,C00053,SP003,restaurant,BEAN-ESPRESSO-5KG,4,240,0.093,157.19
CI201912000948,19/12/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.052,136.25
CI201808000129,5/08/2018,C00005,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.067,157.19
CI201912000948,19/12/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.07,207.11
CI201912000949,26/12/2019,C00020,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.061,136.25
CI201808001451,5/08/2018,C00032,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.127,157.19
CI201912000949,26/12/2019,C00020,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,207.11
CI201910000950,27/10/2019,C00020,SP002,independent_cafe,SERV-ANNUAL-CONTRACT-SMALL,2,1200,0,433.87
CI201810000951,6/10/2018,C00020,SP002,independent_cafe,GRIND-MAZ-ROBUR-S,2,4200,0.103,3053.96
CI201808000379,6/08/2018,C00008,SP003,hotel,BEAN-ESPRESSO-5KG,4,240,0,157.19
CI201807001190,23/07/2018,C00028,SP003,hotel,BEAN-DECAF-1KG,4,65,0,33.45
CI201809000953,15/09/2018,C00021,SP001,office,BEAN-HOUSE-5KG,4,230,0.019,131.31
CI201810000954,15/10/2018,C00021,SP001,office,BEAN-HOUSE-5KG,6,230,0.032,131.64
CI201808001192,6/08/2018,C00028,SP003,hotel,BEAN-ESPRESSO-5KG,10,240,0.14,157.19
CI201811000955,14/11/2018,C00021,SP001,office,BEAN-HOUSE-5KG,2,230,0,131.96
CI201808002711,6/08/2018,C00052,SP002,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.1,157.19
CI201807002950,27/07/2018,C00057,SP001,hotel,BEAN-DECAF-1KG,2,65,0,33.45
CI201812000956,14/12/2018,C00021,SP001,office,BEAN-HOUSE-5KG,4,230,0.052,132.29
CI201901000957,13/01/2019,C00021,SP001,office,BEAN-HOUSE-5KG,4,230,0,132.61
CI201808002875,6/08/2018,C00056,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.32,157.19
CI201902000958,12/02/2019,C00021,SP001,office,BEAN-HOUSE-5KG,6,230,0.051,132.94
CI201903000959,14/03/2019,C00021,SP001,office,BEAN-HOUSE-5KG,2,230,0.054,133.27
CI201808001633,7/08/2018,C00034,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0,157.19
CI201903000959,14/03/2019,C00021,SP001,office,BEAN-SINGLE-COL-5KG,2,260,0.011,207.9
CI201807002453,28/07/2018,C00046,SP004,independent_cafe,BEAN-DECAF-1KG,2,65,0.188,33.45
CI201904000960,13/04/2019,C00021,SP001,office,BEAN-SINGLE-COL-5KG,2,260,0,208.41
CI201905000961,13/05/2019,C00021,SP001,office,BEAN-HOUSE-5KG,2,230,0,133.93
CI201808002053,8/08/2018,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.123,157.19
CI201807001191,30/07/2018,C00028,SP003,hotel,BEAN-DECAF-1KG,2,65,0.14,33.45
CI201906000962,12/06/2019,C00021,SP001,office,BEAN-HOUSE-5KG,4,230,0,134.26
CI201808002855,8/08/2018,C00055,SP002,restaurant,BEAN-ESPRESSO-5KG,2,240,0.084,157.19
CI201906000962,12/06/2019,C00021,SP001,office,BEAN-SINGLE-ETH-5KG,2,260,0,204.07
CI201907000963,12/07/2019,C00021,SP001,office,BEAN-HOUSE-5KG,4,230,0,134.59
CI201907000963,12/07/2019,C00021,SP001,office,BEAN-SINGLE-COL-5KG,2,260,0,209.96
CI201808001357,2/08/2018,C00031,SP003,hotel,BEAN-DECAF-1KG,4,65,0.082,33.53
CI201908000964,11/08/2019,C00021,SP001,office,BEAN-HOUSE-5KG,6,230,0,134.92
CI201808000269,9/08/2018,C00007,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.14,157.19
CI201808000877,9/08/2018,C00020,SP002,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0,157.19
CI201909000965,10/09/2019,C00021,SP001,office,BEAN-SINGLE-COL-5KG,2,260,0,210.99
CI201808001014,3/08/2018,C00024,SP001,independent_cafe,BEAN-DECAF-1KG,2,65,0,33.53
CI201910000966,10/10/2019,C00021,SP001,office,BEAN-HOUSE-5KG,4,230,0.022,135.59
CI201808001358,9/08/2018,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,8,240,0.102,157.19
CI201911000967,9/11/2019,C00021,SP001,office,BEAN-HOUSE-5KG,8,230,0.045,135.92
CI201808001860,4/08/2018,C00037,SP002,independent_cafe,BEAN-DECAF-1KG,2,65,0.12,33.53
CI201912000968,9/12/2019,C00021,SP001,office,BEAN-HOUSE-5KG,6,230,0.009,136.25
CI201808002609,9/08/2018,C00051,SP001,hotel,BEAN-ESPRESSO-5KG,8,240,0.004,157.19
CI201808001192,6/08/2018,C00028,SP003,hotel,BEAN-DECAF-1KG,2,65,0.127,33.53
CI201908000969,17/08/2019,C00021,SP001,office,SERV-ANNUAL-CONTRACT-SMALL,2,1200,0,431.74
CI201810000970,9/10/2018,C00021,SP001,office,SERV-CALL-OUT,2,250,0.033,94.78
CI201905000971,21/05/2019,C00021,SP001,office,SERV-CALL-OUT,2,250,0.082,96.43
CI201905000971,21/05/2019,C00021,SP001,office,SERV-PARTS-MISC,2,180,0,75
CI201911000972,19/11/2019,C00022,SP004,office,BEAN-HOUSE-5KG,2,230,0.32,135.92
CI201808000029,10/08/2018,C00003,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.058,157.19
CI201808001633,7/08/2018,C00034,SP003,independent_cafe,BEAN-DECAF-1KG,4,65,0.1,33.53
CI201912000973,19/12/2019,C00022,SP004,office,BEAN-HOUSE-5KG,6,230,0.27,136.25
CI201808001015,10/08/2018,C00024,SP001,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.021,157.19
CI201901000974,25/01/2019,C00023,SP003,restaurant,BEAN-HOUSE-5KG,6,230,0.136,132.61
CI201808001770,10/08/2018,C00036,SP002,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.079,157.19
CI201902000975,22/02/2019,C00023,SP003,restaurant,BEAN-HOUSE-5KG,2,230,0.133,132.94
CI201808002952,10/08/2018,C00057,SP001,hotel,BEAN-ESPRESSO-5KG,4,240,0.03,157.19
CI201902000975,22/02/2019,C00023,SP003,restaurant,BEAN-SINGLE-COL-5KG,2,260,0.104,207.39
CI201903000976,22/03/2019,C00023,SP003,restaurant,BEAN-HOUSE-5KG,6,230,0,133.27
CI201808003106,10/08/2018,C00058,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.103,157.19
CI201904000977,19/04/2019,C00023,SP003,restaurant,BEAN-HOUSE-5KG,2,230,0.084,133.6
CI201808001861,11/08/2018,C00037,SP002,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.092,157.19
CI201905000978,17/05/2019,C00023,SP003,restaurant,BEAN-HOUSE-5KG,2,230,0.113,133.93
CI201808002277,11/08/2018,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.32,157.19
CI201808001358,9/08/2018,C00031,SP003,hotel,BEAN-DECAF-1KG,2,65,0.125,33.53
CI201906000979,14/06/2019,C00023,SP003,restaurant,BEAN-HOUSE-5KG,2,230,0.057,134.26
CI201906000979,14/06/2019,C00023,SP003,restaurant,BEAN-SINGLE-COL-5KG,2,260,0.105,209.44
CI201808001015,10/08/2018,C00024,SP001,independent_cafe,BEAN-DECAF-1KG,2,65,0,33.53
CI201808002364,11/08/2018,C00045,SP002,office,BEAN-ESPRESSO-5KG,2,240,0,157.19
CI201907000980,12/07/2019,C00023,SP003,restaurant,BEAN-SINGLE-ETH-5KG,2,260,0.113,204.57
CI201907000980,12/07/2019,C00023,SP003,restaurant,BEAN-SINGLE-COL-5KG,2,260,0.085,209.96
CI201908000981,9/08/2019,C00023,SP003,restaurant,BEAN-HOUSE-5KG,4,230,0,134.92
CI201808002455,11/08/2018,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.32,157.19
CI201909000982,6/09/2019,C00023,SP003,restaurant,BEAN-HOUSE-5KG,6,230,0.108,135.25
CI201808003106,10/08/2018,C00058,SP003,independent_cafe,BEAN-DECAF-1KG,2,65,0.101,33.53
CI201808000130,12/08/2018,C00005,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.096,157.19
CI201911000984,1/11/2019,C00023,SP003,restaurant,BEAN-HOUSE-5KG,4,230,0.102,135.92
CI201911000985,29/11/2019,C00023,SP003,restaurant,BEAN-HOUSE-5KG,2,230,0.106,135.92
CI201808000501,12/08/2018,C00009,SP002,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.066,157.19
CI201912000986,27/12/2019,C00023,SP003,restaurant,BEAN-HOUSE-5KG,2,230,0.085,136.25
CI201808001452,12/08/2018,C00032,SP003,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.137,157.19
CI201905000987,18/05/2019,C00023,SP003,restaurant,SERV-CALL-OUT,2,250,0.097,96.43
CI201905000987,18/05/2019,C00023,SP003,restaurant,SERV-PARTS-MISC,2,180,0.106,75
CI201802000988,2/02/2018,C00024,SP001,independent_cafe,BEAN-HOUSE-5KG,4,230,0,129.07
CI201808000380,13/08/2018,C00008,SP003,hotel,BEAN-ESPRESSO-5KG,2,240,0.104,157.19
CI201802000989,9/02/2018,C00024,SP001,independent_cafe,BEAN-HOUSE-5KG,4,230,0,129.07
CI201808001193,13/08/2018,C00028,SP003,hotel,BEAN-ESPRESSO-5KG,6,240,0.09,157.19
CI201802000990,16/02/2018,C00024,SP001,independent_cafe,BEAN-HOUSE-5KG,2,230,0.032,129.07
CI201808002712,13/08/2018,C00052,SP002,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0,157.19
CI201802000990,16/02/2018,C00024,SP001,independent_cafe,BEAN-SINGLE-ETH-5KG,4,260,0,196.18
CI201802000990,16/02/2018,C00024,SP001,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.014,201.35
CI201802000991,23/02/2018,C00024,SP001,independent_cafe,BEAN-HOUSE-5KG,2,230,0,129.07
CI201808002876,13/08/2018,C00056,SP004,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.153,157.19
CI201808000380,13/08/2018,C00008,SP003,hotel,BEAN-DECAF-1KG,2,65,0,33.53
CI201803000992,2/03/2018,C00024,SP001,independent_cafe,BEAN-HOUSE-5KG,2,230,0.052,129.39
CI201808001634,14/08/2018,C00034,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.14,157.19
CI201803000992,2/03/2018,C00024,SP001,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.025,201.84
CI201803000993,9/03/2018,C00024,SP001,independent_cafe,BEAN-HOUSE-5KG,4,230,0.016,129.39
CI201808000747,15/08/2018,C00014,SP003,restaurant,BEAN-ESPRESSO-5KG,4,240,0,157.19
CI201808001193,13/08/2018,C00028,SP003,hotel,BEAN-DECAF-1KG,4,65,0.108,33.53
CI201803000994,16/03/2018,C00024,SP001,independent_cafe,BEAN-HOUSE-5KG,4,230,0.019,129.39
CI201808002054,15/08/2018,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,10,240,0.136,157.19
CI201808000270,16/08/2018,C00007,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0,157.19
CI201803000995,23/03/2018,C00024,SP001,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0,201.84
