date,cafe_location,sku,qty_sold,list_unit_price,unit_cost
7/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,10,5.5,4.42
7/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,14,9.5,6.46
7/04/2017,warehouse,FOOD-SCONE-CHEESE,10,5,4.22
7/04/2017,warehouse,FOOD-BANANA-BREAD,16,6,4.94
7/04/2017,warehouse,FOOD-COOKIE-CHOC,4,4.5,4.02
7/04/2017,warehouse,MOD-ALT-MILK,33,0.8,2.9
8/04/2017,warehouse,DRINK-FLATWHITE,53,5.5,4.39
8/04/2017,warehouse,DRINK-LATTE,49,5.5,4.39
8/04/2017,warehouse,DRINK-CAP,31,5.5,4.39
8/04/2017,warehouse,DRINK-LONGBLACK,35,5,4.18
8/04/2017,warehouse,DRINK-ESP,16,4.5,4.08
8/04/2017,warehouse,DRINK-MOCHA,6,6,4.79
8/04/2017,warehouse,DRINK-CHAI-LATTE,12,6,4.69
8/04/2017,warehouse,DRINK-ICED-LATTE,4,6.5,4.99
8/04/2017,warehouse,FOOD-CROISSANT,8,6,5.4
8/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,12,5.5,5.19
8/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,8,9.5,7.23
8/04/2017,warehouse,FOOD-SCONE-CHEESE,12,5,4.99
8/04/2017,warehouse,FOOD-BANANA-BREAD,8,6,5.71
8/04/2017,warehouse,FOOD-COOKIE-CHOC,8,4.5,4.79
8/04/2017,warehouse,MOD-ALT-MILK,21,0.8,3.67
9/04/2017,warehouse,DRINK-FLATWHITE,51,5.5,7.06
9/04/2017,warehouse,DRINK-LATTE,25,5.5,7.06
9/04/2017,warehouse,DRINK-CAP,4,5.5,7.06
9/04/2017,warehouse,DRINK-LONGBLACK,16,5,6.86
9/04/2017,warehouse,DRINK-ESP,4,4.5,6.76
9/04/2017,warehouse,DRINK-MOCHA,2,6,7.47
9/04/2017,warehouse,DRINK-CHAI-LATTE,8,6,7.37
9/04/2017,warehouse,FOOD-CROISSANT,10,6,8.08
9/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,2,9.5,9.91
9/04/2017,warehouse,FOOD-SCONE-CHEESE,2,5,7.67
9/04/2017,warehouse,FOOD-BANANA-BREAD,6,6,8.39
9/04/2017,warehouse,FOOD-COOKIE-CHOC,10,4.5,7.47
9/04/2017,warehouse,MOD-ALT-MILK,14,0.8,6.35
10/04/2017,warehouse,DRINK-FLATWHITE,117,5.5,2.77
10/04/2017,warehouse,DRINK-LATTE,113,5.5,2.77
10/04/2017,warehouse,DRINK-CAP,59,5.5,2.77
10/04/2017,warehouse,DRINK-LONGBLACK,62,5,2.57
10/04/2017,warehouse,DRINK-ESP,31,4.5,2.47
10/04/2017,warehouse,DRINK-MOCHA,14,6,3.17
10/04/2017,warehouse,DRINK-CHAI-LATTE,18,6,3.07
10/04/2017,warehouse,DRINK-HOT-CHOC,8,6,3.27
10/04/2017,warehouse,FOOD-CROISSANT,27,6,3.79
10/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,33,5.5,3.58
10/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,8,9.5,5.61
10/04/2017,warehouse,FOOD-SCONE-CHEESE,12,5,3.38
10/04/2017,warehouse,FOOD-BANANA-BREAD,10,6,4.09
10/04/2017,warehouse,FOOD-COOKIE-CHOC,18,4.5,3.17
10/04/2017,warehouse,MOD-ALT-MILK,45,0.8,2.06
11/04/2017,warehouse,DRINK-FLATWHITE,103,5.5,3.33
11/04/2017,warehouse,DRINK-LATTE,49,5.5,3.33
11/04/2017,warehouse,DRINK-CAP,33,5.5,3.33
11/04/2017,warehouse,DRINK-LONGBLACK,37,5,3.13
11/04/2017,warehouse,DRINK-ESP,37,4.5,3.03
11/04/2017,warehouse,DRINK-MOCHA,12,6,3.73
11/04/2017,warehouse,DRINK-CHAI-LATTE,10,6,3.63
11/04/2017,warehouse,DRINK-HOT-CHOC,6,6,3.84
11/04/2017,warehouse,FOOD-CROISSANT,23,6,4.35
11/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,12,5.5,4.14
11/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,12,9.5,6.17
11/04/2017,warehouse,FOOD-SCONE-CHEESE,18,5,3.94
11/04/2017,warehouse,FOOD-BANANA-BREAD,20,6,4.65
11/04/2017,warehouse,FOOD-COOKIE-CHOC,20,4.5,3.73
11/04/2017,warehouse,MOD-ALT-MILK,31,0.8,2.62
12/04/2017,warehouse,DRINK-FLATWHITE,98,5.5,3.6
12/04/2017,warehouse,DRINK-LATTE,62,5.5,3.6
12/04/2017,warehouse,DRINK-CAP,27,5.5,3.6
12/04/2017,warehouse,DRINK-LONGBLACK,29,5,3.39
12/04/2017,warehouse,DRINK-ESP,16,4.5,3.29
12/04/2017,warehouse,DRINK-MOCHA,8,6,4
12/04/2017,warehouse,DRINK-CHAI-LATTE,21,6,3.9
12/04/2017,warehouse,DRINK-HOT-CHOC,4,6,4.1
12/04/2017,warehouse,FOOD-CROISSANT,12,6,4.61
12/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,20,5.5,4.4
12/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,14,9.5,6.44
12/04/2017,warehouse,FOOD-SCONE-CHEESE,18,5,4.2
12/04/2017,warehouse,FOOD-BANANA-BREAD,6,6,4.92
12/04/2017,warehouse,FOOD-COOKIE-CHOC,14,4.5,4
12/04/2017,warehouse,MOD-ALT-MILK,27,0.8,2.88
13/04/2017,warehouse,DRINK-FLATWHITE,84,5.5,3.38
13/04/2017,warehouse,DRINK-LATTE,74,5.5,3.38
13/04/2017,warehouse,DRINK-CAP,45,5.5,3.38
13/04/2017,warehouse,DRINK-LONGBLACK,29,5,3.18
13/04/2017,warehouse,DRINK-ESP,27,4.5,3.08
13/04/2017,warehouse,DRINK-MOCHA,16,6,3.79
13/04/2017,warehouse,DRINK-CHAI-LATTE,16,6,3.68
13/04/2017,warehouse,DRINK-HOT-CHOC,10,6,3.89
13/04/2017,warehouse,DRINK-ICED-LATTE,6,6.5,3.99
13/04/2017,warehouse,FOOD-CROISSANT,16,6,4.4
13/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,6,5.5,4.19
13/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,14,9.5,6.23
13/04/2017,warehouse,FOOD-SCONE-CHEESE,20,5,3.99
13/04/2017,warehouse,FOOD-BANANA-BREAD,10,6,4.7
13/04/2017,warehouse,FOOD-COOKIE-CHOC,18,4.5,3.79
13/04/2017,warehouse,MOD-ALT-MILK,23,0.8,2.67
14/04/2017,warehouse,DRINK-FLATWHITE,109,5.5,2.78
14/04/2017,warehouse,DRINK-LATTE,94,5.5,2.78
14/04/2017,warehouse,DRINK-CAP,45,5.5,2.78
14/04/2017,warehouse,DRINK-LONGBLACK,61,5,2.58
14/04/2017,warehouse,DRINK-ESP,41,4.5,2.48
14/04/2017,warehouse,DRINK-MOCHA,20,6,3.19
14/04/2017,warehouse,DRINK-CHAI-LATTE,18,6,3.09
14/04/2017,warehouse,DRINK-HOT-CHOC,4,6,3.29
14/04/2017,warehouse,DRINK-ICED-LATTE,12,6.5,3.39
14/04/2017,warehouse,FOOD-CROISSANT,31,6,3.8
14/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,20,5.5,3.59
14/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,18,9.5,5.63
14/04/2017,warehouse,FOOD-SCONE-CHEESE,29,5,3.39
14/04/2017,warehouse,FOOD-BANANA-BREAD,20,6,4.1
14/04/2017,warehouse,FOOD-COOKIE-CHOC,10,4.5,3.19
14/04/2017,warehouse,MOD-ALT-MILK,41,0.8,2.07
15/04/2017,warehouse,DRINK-FLATWHITE,86,5.5,4.05
15/04/2017,warehouse,DRINK-LATTE,53,5.5,4.05
15/04/2017,warehouse,DRINK-CAP,25,5.5,4.05
15/04/2017,warehouse,DRINK-LONGBLACK,31,5,3.85
15/04/2017,warehouse,DRINK-ESP,12,4.5,3.75
15/04/2017,warehouse,DRINK-MOCHA,6,6,4.46
15/04/2017,warehouse,DRINK-CHAI-LATTE,10,6,4.36
15/04/2017,warehouse,DRINK-HOT-CHOC,6,6,4.56
15/04/2017,warehouse,FOOD-CROISSANT,10,6,5.07
15/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,10,5.5,4.86
15/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,8,9.5,6.9
15/04/2017,warehouse,FOOD-SCONE-CHEESE,16,5,4.66
15/04/2017,warehouse,FOOD-BANANA-BREAD,8,6,5.38
15/04/2017,warehouse,FOOD-COOKIE-CHOC,8,4.5,4.46
15/04/2017,warehouse,MOD-ALT-MILK,27,0.8,3.34
16/04/2017,warehouse,DRINK-FLATWHITE,72,5.5,3.7
16/04/2017,warehouse,DRINK-LATTE,57,5.5,3.7
16/04/2017,warehouse,DRINK-CAP,39,5.5,3.7
16/04/2017,warehouse,DRINK-LONGBLACK,37,5,3.5
16/04/2017,warehouse,DRINK-ESP,20,4.5,3.4
16/04/2017,warehouse,DRINK-MOCHA,12,6,4.1
16/04/2017,warehouse,DRINK-CHAI-LATTE,6,6,4
16/04/2017,warehouse,DRINK-HOT-CHOC,2,6,4.2
16/04/2017,warehouse,DRINK-ICED-LATTE,2,6.5,4.31
16/04/2017,warehouse,FOOD-CROISSANT,18,6,4.72
16/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,23,5.5,4.51
16/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,10,9.5,6.54
16/04/2017,warehouse,FOOD-SCONE-CHEESE,14,5,4.31
16/04/2017,warehouse,FOOD-BANANA-BREAD,14,6,5.02
16/04/2017,warehouse,FOOD-COOKIE-CHOC,8,4.5,4.1
16/04/2017,warehouse,MOD-ALT-MILK,27,0.8,2.98
17/04/2017,warehouse,DRINK-FLATWHITE,92,5.5,3.13
17/04/2017,warehouse,DRINK-LATTE,66,5.5,3.13
17/04/2017,warehouse,DRINK-CAP,43,5.5,3.13
17/04/2017,warehouse,DRINK-LONGBLACK,55,5,2.93
17/04/2017,warehouse,DRINK-ESP,37,4.5,2.83
17/04/2017,warehouse,DRINK-MOCHA,16,6,3.53
17/04/2017,warehouse,DRINK-CHAI-LATTE,16,6,3.43
17/04/2017,warehouse,DRINK-HOT-CHOC,8,6,3.63
17/04/2017,warehouse,DRINK-ICED-LATTE,6,6.5,3.74
17/04/2017,warehouse,FOOD-CROISSANT,20,6,4.15
17/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,20,5.5,3.94
17/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,16,9.5,5.97
17/04/2017,warehouse,FOOD-SCONE-CHEESE,25,5,3.74
17/04/2017,warehouse,FOOD-BANANA-BREAD,10,6,4.45
17/04/2017,warehouse,FOOD-COOKIE-CHOC,14,4.5,3.53
17/04/2017,warehouse,MOD-ALT-MILK,25,0.8,2.41
18/04/2017,warehouse,DRINK-FLATWHITE,78,5.5,3.32
18/04/2017,warehouse,DRINK-LATTE,78,5.5,3.32
18/04/2017,warehouse,DRINK-CAP,35,5.5,3.32
18/04/2017,warehouse,DRINK-LONGBLACK,45,5,3.12
18/04/2017,warehouse,DRINK-ESP,35,4.5,3.02
18/04/2017,warehouse,DRINK-MOCHA,23,6,3.73
18/04/2017,warehouse,DRINK-CHAI-LATTE,12,6,3.63
18/04/2017,warehouse,DRINK-HOT-CHOC,8,6,3.83
18/04/2017,warehouse,FOOD-CROISSANT,14,6,4.34
18/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,21,5.5,4.13
18/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,14,9.5,6.17
18/04/2017,warehouse,FOOD-SCONE-CHEESE,16,5,3.93
18/04/2017,warehouse,FOOD-BANANA-BREAD,10,6,4.65
18/04/2017,warehouse,FOOD-COOKIE-CHOC,10,4.5,3.73
18/04/2017,warehouse,MOD-ALT-MILK,25,0.8,2.61
19/04/2017,warehouse,DRINK-FLATWHITE,82,5.5,3.57
19/04/2017,warehouse,DRINK-LATTE,64,5.5,3.57
19/04/2017,warehouse,DRINK-CAP,29,5.5,3.57
19/04/2017,warehouse,DRINK-LONGBLACK,39,5,3.37
19/04/2017,warehouse,DRINK-ESP,33,4.5,3.27
19/04/2017,warehouse,DRINK-MOCHA,10,6,3.98
19/04/2017,warehouse,DRINK-CHAI-LATTE,10,6,3.88
19/04/2017,warehouse,DRINK-HOT-CHOC,6,6,4.08
19/04/2017,warehouse,DRINK-ICED-LATTE,2,6.5,4.18
19/04/2017,warehouse,FOOD-CROISSANT,20,6,4.59
19/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,4,5.5,4.38
19/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,12,9.5,6.42
19/04/2017,warehouse,FOOD-SCONE-CHEESE,20,5,4.18
19/04/2017,warehouse,FOOD-BANANA-BREAD,16,6,4.9
19/04/2017,warehouse,FOOD-COOKIE-CHOC,4,4.5,3.98
19/04/2017,warehouse,MOD-ALT-MILK,29,0.8,2.86
20/04/2017,warehouse,DRINK-FLATWHITE,117,5.5,3.03
20/04/2017,warehouse,DRINK-LATTE,72,5.5,3.03
20/04/2017,warehouse,DRINK-CAP,43,5.5,3.03
20/04/2017,warehouse,DRINK-LONGBLACK,55,5,2.82
20/04/2017,warehouse,DRINK-ESP,27,4.5,2.72
20/04/2017,warehouse,DRINK-MOCHA,21,6,3.43
20/04/2017,warehouse,DRINK-CHAI-LATTE,18,6,3.33
20/04/2017,warehouse,DRINK-HOT-CHOC,10,6,3.53
20/04/2017,warehouse,FOOD-CROISSANT,20,6,4.04
20/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,12,5.5,3.83
20/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,16,9.5,5.87
20/04/2017,warehouse,FOOD-SCONE-CHEESE,10,5,3.63
20/04/2017,warehouse,FOOD-BANANA-BREAD,10,6,4.35
20/04/2017,warehouse,FOOD-COOKIE-CHOC,20,4.5,3.43
20/04/2017,warehouse,MOD-ALT-MILK,45,0.8,2.31
21/04/2017,warehouse,DRINK-FLATWHITE,70,5.5,3.21
21/04/2017,warehouse,DRINK-LATTE,80,5.5,3.21
21/04/2017,warehouse,DRINK-CAP,31,5.5,3.21
21/04/2017,warehouse,DRINK-LONGBLACK,49,5,3.01
21/04/2017,warehouse,DRINK-ESP,39,4.5,2.91
21/04/2017,warehouse,DRINK-MOCHA,29,6,3.62
21/04/2017,warehouse,DRINK-CHAI-LATTE,14,6,3.52
21/04/2017,warehouse,DRINK-HOT-CHOC,2,6,3.72
21/04/2017,warehouse,DRINK-ICED-LATTE,4,6.5,3.82
21/04/2017,warehouse,FOOD-CROISSANT,35,6,4.23
21/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,20,5.5,4.02
21/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,10,9.5,6.06
21/04/2017,warehouse,FOOD-SCONE-CHEESE,18,5,3.82
21/04/2017,warehouse,FOOD-BANANA-BREAD,6,6,4.54
21/04/2017,warehouse,FOOD-COOKIE-CHOC,14,4.5,3.62
21/04/2017,warehouse,MOD-ALT-MILK,27,0.8,2.5
22/04/2017,warehouse,DRINK-FLATWHITE,76,5.5,4.09
22/04/2017,warehouse,DRINK-LATTE,61,5.5,4.09
22/04/2017,warehouse,DRINK-CAP,27,5.5,4.09
22/04/2017,warehouse,DRINK-LONGBLACK,27,5,3.89
22/04/2017,warehouse,DRINK-ESP,23,4.5,3.79
22/04/2017,warehouse,DRINK-MOCHA,12,6,4.5
22/04/2017,warehouse,DRINK-CHAI-LATTE,10,6,4.4
22/04/2017,warehouse,DRINK-HOT-CHOC,6,6,4.6
22/04/2017,warehouse,DRINK-ICED-LATTE,2,6.5,4.7
22/04/2017,warehouse,FOOD-CROISSANT,16,6,5.11
22/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,4,5.5,4.9
22/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,10,9.5,6.94
22/04/2017,warehouse,FOOD-SCONE-CHEESE,4,5,4.7
22/04/2017,warehouse,FOOD-BANANA-BREAD,12,6,5.42
22/04/2017,warehouse,FOOD-COOKIE-CHOC,2,4.5,4.5
22/04/2017,warehouse,MOD-ALT-MILK,20,0.8,3.38
23/04/2017,warehouse,DRINK-FLATWHITE,70,5.5,3.48
23/04/2017,warehouse,DRINK-LATTE,78,5.5,3.48
23/04/2017,warehouse,DRINK-CAP,31,5.5,3.48
23/04/2017,warehouse,DRINK-LONGBLACK,43,5,3.28
23/04/2017,warehouse,DRINK-ESP,27,4.5,3.18
23/04/2017,warehouse,DRINK-MOCHA,8,6,3.89
23/04/2017,warehouse,DRINK-CHAI-LATTE,12,6,3.79
23/04/2017,warehouse,DRINK-HOT-CHOC,6,6,3.99
23/04/2017,warehouse,DRINK-ICED-LATTE,4,6.5,4.09
23/04/2017,warehouse,FOOD-CROISSANT,16,6,4.5
23/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,12,5.5,4.29
23/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,14,9.5,6.33
23/04/2017,warehouse,FOOD-SCONE-CHEESE,12,5,4.09
23/04/2017,warehouse,FOOD-BANANA-BREAD,12,6,4.8
23/04/2017,warehouse,FOOD-COOKIE-CHOC,16,4.5,3.89
23/04/2017,warehouse,MOD-ALT-MILK,35,0.8,2.77
24/04/2017,warehouse,DRINK-FLATWHITE,107,5.5,2.95
24/04/2017,warehouse,DRINK-LATTE,74,5.5,2.95
24/04/2017,warehouse,DRINK-CAP,53,5.5,2.95
24/04/2017,warehouse,DRINK-LONGBLACK,66,5,2.74
24/04/2017,warehouse,DRINK-ESP,31,4.5,2.64
24/04/2017,warehouse,DRINK-MOCHA,14,6,3.35
24/04/2017,warehouse,DRINK-CHAI-LATTE,10,6,3.25
24/04/2017,warehouse,DRINK-HOT-CHOC,6,6,3.45
24/04/2017,warehouse,DRINK-ICED-LATTE,4,6.5,3.55
24/04/2017,warehouse,FOOD-CROISSANT,29,6,3.96
24/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,20,5.5,3.75
24/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,14,9.5,5.79
24/04/2017,warehouse,FOOD-SCONE-CHEESE,12,5,3.55
24/04/2017,warehouse,FOOD-BANANA-BREAD,18,6,4.27
24/04/2017,warehouse,FOOD-COOKIE-CHOC,23,4.5,3.35
24/04/2017,warehouse,MOD-ALT-MILK,37,0.8,2.23
25/04/2017,warehouse,DRINK-FLATWHITE,80,5.5,3.76
25/04/2017,warehouse,DRINK-LATTE,59,5.5,3.76
25/04/2017,warehouse,DRINK-CAP,29,5.5,3.76
25/04/2017,warehouse,DRINK-LONGBLACK,25,5,3.56
25/04/2017,warehouse,DRINK-ESP,29,4.5,3.46
25/04/2017,warehouse,DRINK-MOCHA,10,6,4.16
25/04/2017,warehouse,DRINK-CHAI-LATTE,16,6,4.06
25/04/2017,warehouse,DRINK-HOT-CHOC,10,6,4.26
25/04/2017,warehouse,DRINK-ICED-LATTE,2,6.5,4.37
25/04/2017,warehouse,FOOD-CROISSANT,16,6,4.78
25/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,6,5.5,4.57
25/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,12,9.5,6.61
25/04/2017,warehouse,FOOD-SCONE-CHEESE,6,5,4.37
25/04/2017,warehouse,FOOD-BANANA-BREAD,12,6,5.08
25/04/2017,warehouse,FOOD-COOKIE-CHOC,12,4.5,4.16
25/04/2017,warehouse,MOD-ALT-MILK,29,0.8,3.04
26/04/2017,warehouse,DRINK-FLATWHITE,84,5.5,3.6
26/04/2017,warehouse,DRINK-LATTE,68,5.5,3.6
26/04/2017,warehouse,DRINK-CAP,35,5.5,3.6
26/04/2017,warehouse,DRINK-LONGBLACK,43,5,3.4
26/04/2017,warehouse,DRINK-ESP,14,4.5,3.3
26/04/2017,warehouse,DRINK-MOCHA,16,6,4.01
26/04/2017,warehouse,DRINK-CHAI-LATTE,4,6,3.9
26/04/2017,warehouse,DRINK-HOT-CHOC,2,6,4.11
26/04/2017,warehouse,DRINK-ICED-LATTE,2,6.5,4.21
26/04/2017,warehouse,FOOD-CROISSANT,18,6,4.62
26/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,8,5.5,4.41
26/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,8,9.5,6.45
26/04/2017,warehouse,FOOD-SCONE-CHEESE,12,5,4.21
26/04/2017,warehouse,FOOD-BANANA-BREAD,8,6,4.92
26/04/2017,warehouse,FOOD-COOKIE-CHOC,20,4.5,4.01
26/04/2017,warehouse,MOD-ALT-MILK,35,0.8,2.88
27/04/2017,warehouse,DRINK-FLATWHITE,88,5.5,3.3
27/04/2017,warehouse,DRINK-LATTE,61,5.5,3.3
27/04/2017,warehouse,DRINK-CAP,33,5.5,3.3
27/04/2017,warehouse,DRINK-LONGBLACK,39,5,3.1
27/04/2017,warehouse,DRINK-ESP,21,4.5,3
27/04/2017,warehouse,DRINK-MOCHA,23,6,3.7
27/04/2017,warehouse,DRINK-CHAI-LATTE,25,6,3.6
27/04/2017,warehouse,DRINK-HOT-CHOC,8,6,3.8
27/04/2017,warehouse,DRINK-ICED-LATTE,2,6.5,3.9
27/04/2017,warehouse,FOOD-CROISSANT,12,6,4.32
27/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,16,5.5,4.11
27/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,12,9.5,6.15
27/04/2017,warehouse,FOOD-SCONE-CHEESE,16,5,3.9
27/04/2017,warehouse,FOOD-BANANA-BREAD,16,6,4.62
27/04/2017,warehouse,FOOD-COOKIE-CHOC,18,4.5,3.7
27/04/2017,warehouse,MOD-ALT-MILK,41,0.8,2.58
28/04/2017,warehouse,DRINK-FLATWHITE,45,5.5,4.46
28/04/2017,warehouse,DRINK-LATTE,47,5.5,4.46
28/04/2017,warehouse,DRINK-CAP,23,5.5,4.46
28/04/2017,warehouse,DRINK-LONGBLACK,29,5,4.26
28/04/2017,warehouse,DRINK-ESP,25,4.5,4.16
28/04/2017,warehouse,DRINK-MOCHA,12,6,4.87
28/04/2017,warehouse,DRINK-CHAI-LATTE,12,6,4.77
28/04/2017,warehouse,DRINK-HOT-CHOC,4,6,4.97
28/04/2017,warehouse,DRINK-ICED-LATTE,2,6.5,5.07
28/04/2017,warehouse,FOOD-CROISSANT,12,6,5.48
28/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,10,5.5,5.27
28/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,12,9.5,7.31
28/04/2017,warehouse,FOOD-SCONE-CHEESE,8,5,5.07
28/04/2017,warehouse,FOOD-BANANA-BREAD,2,6,5.79
28/04/2017,warehouse,FOOD-COOKIE-CHOC,10,4.5,4.87
28/04/2017,warehouse,MOD-ALT-MILK,23,0.8,3.75
29/04/2017,warehouse,DRINK-FLATWHITE,29,5.5,6.73
29/04/2017,warehouse,DRINK-LATTE,31,5.5,6.73
29/04/2017,warehouse,DRINK-CAP,20,5.5,6.73
29/04/2017,warehouse,DRINK-LONGBLACK,10,5,6.53
29/04/2017,warehouse,DRINK-ESP,12,4.5,6.43
29/04/2017,warehouse,DRINK-MOCHA,6,6,7.13
29/04/2017,warehouse,DRINK-CHAI-LATTE,2,6,7.03
29/04/2017,warehouse,DRINK-HOT-CHOC,4,6,7.23
29/04/2017,warehouse,FOOD-CROISSANT,8,6,7.75
29/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,6,5.5,7.54
29/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,2,9.5,9.58
29/04/2017,warehouse,FOOD-SCONE-CHEESE,8,5,7.34
29/04/2017,warehouse,FOOD-BANANA-BREAD,2,6,8.05
29/04/2017,warehouse,FOOD-COOKIE-CHOC,8,4.5,7.13
29/04/2017,warehouse,MOD-ALT-MILK,16,0.8,6.01
30/04/2017,warehouse,DRINK-FLATWHITE,70,5.5,3.82
30/04/2017,warehouse,DRINK-LATTE,51,5.5,3.82
30/04/2017,warehouse,DRINK-CAP,21,5.5,3.82
30/04/2017,warehouse,DRINK-LONGBLACK,47,5,3.62
30/04/2017,warehouse,DRINK-ESP,21,4.5,3.52
30/04/2017,warehouse,DRINK-MOCHA,10,6,4.22
30/04/2017,warehouse,DRINK-CHAI-LATTE,18,6,4.12
30/04/2017,warehouse,DRINK-HOT-CHOC,2,6,4.32
30/04/2017,warehouse,FOOD-CROISSANT,18,6,4.84
30/04/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,14,5.5,4.63
30/04/2017,warehouse,FOOD-SANDWICH-CHICKEN,18,9.5,6.67
30/04/2017,warehouse,FOOD-SCONE-CHEESE,14,5,4.43
30/04/2017,warehouse,FOOD-BANANA-BREAD,10,6,5.14
30/04/2017,warehouse,FOOD-COOKIE-CHOC,12,4.5,4.22
30/04/2017,warehouse,MOD-ALT-MILK,20,0.8,3.1
1/05/2017,warehouse,DRINK-FLATWHITE,68,5.5,4.42
1/05/2017,warehouse,DRINK-LATTE,41,5.5,4.42
1/05/2017,warehouse,DRINK-CAP,27,5.5,4.42
1/05/2017,warehouse,DRINK-LONGBLACK,31,5,4.22
1/05/2017,warehouse,DRINK-ESP,23,4.5,4.12
1/05/2017,warehouse,DRINK-MOCHA,14,6,4.83
1/05/2017,warehouse,DRINK-CHAI-LATTE,4,6,4.72
1/05/2017,warehouse,FOOD-CROISSANT,14,6,5.44
1/05/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,8,5.5,5.24
1/05/2017,warehouse,FOOD-SANDWICH-CHICKEN,20,9.5,7.28
1/05/2017,warehouse,FOOD-SCONE-CHEESE,6,5,5.04
1/05/2017,warehouse,FOOD-BANANA-BREAD,4,6,5.74
1/05/2017,warehouse,FOOD-COOKIE-CHOC,2,4.5,4.83
1/05/2017,warehouse,MOD-ALT-MILK,18,0.8,3.7
2/05/2017,warehouse,DRINK-FLATWHITE,64,5.5,4.13
2/05/2017,warehouse,DRINK-LATTE,49,5.5,4.13
2/05/2017,warehouse,DRINK-CAP,14,5.5,4.13
2/05/2017,warehouse,DRINK-LONGBLACK,37,5,3.93
2/05/2017,warehouse,DRINK-ESP,29,4.5,3.83
2/05/2017,warehouse,DRINK-MOCHA,6,6,4.55
2/05/2017,warehouse,DRINK-CHAI-LATTE,8,6,4.44
2/05/2017,warehouse,DRINK-HOT-CHOC,4,6,4.65
2/05/2017,warehouse,DRINK-ICED-LATTE,2,6.5,4.75
2/05/2017,warehouse,FOOD-CROISSANT,18,6,5.15
2/05/2017,warehouse,FOOD-MUFFIN-BLUEBERRY,8,5.5,4.95
2/05/2017,warehouse,FOOD-SANDWICH-CHICKEN,16,9.5,6.99
2/05/2017,warehouse,FOOD-SCONE-CHEESE,6,5,4.75
2/05/2017,warehouse,FOOD-BANANA-BREAD,21,6,5.46
2/05/2017,warehouse,FOOD-COOKIE-CHOC,4,4.5,4.55
2/05/2017,warehouse,MOD-ALT-MILK,21,0.8,3.42
3/05/2017,warehouse,DRINK-FLATWHITE,92,5.5,2.95
3/05/2017,warehouse,DRINK-LATTE,82,5.5,2.95
3/05/2017,warehouse,DRINK-CAP,53,5.5,2.95
3/05/2017,warehouse,DRINK-LONGBLACK,62,5,2.75
3/05/2017,warehouse,DRINK-ESP,41,4.5,2.65
3/05/2017,warehouse,DRINK-MOCHA,21,6,3.36
3/05/2017,warehouse,DRINK-CHAI-LATTE,8,6,3.25
3/05/2017,warehouse,DRINK-HOT-CHOC,14,6,3.46
3/05/2017,warehouse,DRINK-ICED-LATTE,2,6.5,3.56
3/05/2017,warehouse,FOOD-CROISSANT,23,6,3.97
